publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Women's Reproductive Health	2329-3691	2329-3713	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uwrh20		openurl?genre=journal&stitle=uwrh20		fulltext			serial										2329-3691	2329-3713	
National Committee on American Foreign Policy. Newsletter.		2160-0244	1976-01-01	1	1	1981-12-31	4	6	http://www.tandfonline.com/openurl?genre=journal&stitle=uzfn20		openurl?genre=journal&stitle=uzfn20		fulltext														2160-0244	
Journal of American College Health	0744-8481	1940-3208	1982-01-01	31	1				http://www.tandfonline.com/openurl?genre=journal&stitle=vach20		openurl?genre=journal&stitle=vach20		fulltext			serial										0744-8481	1940-3208	
Behavioral Medicine	0896-4289	1940-4026	1988-01-01	14	1				http://www.tandfonline.com/openurl?genre=journal&stitle=vbmd20		openurl?genre=journal&stitle=vbmd20		fulltext	previously: Journal of Human Stress (1975 - 1987)		serial										0896-4289	1940-4026	
Hospital Topics	0018-5868	1939-9278	1950-01-01	28	1				http://www.tandfonline.com/openurl?genre=journal&stitle=vhos20		openurl?genre=journal&stitle=vhos20		fulltext			serial										0018-5868	1939-9278	
The Business School Journal		2372-2800	1928-01-01	1	1	1929-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vjeb18		openurl?genre=journal&stitle=vjeb18		fulltext														2372-2800	
The Journal of Business Education	0021-9444		1929-01-01	2	1	1985-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vjeb19		openurl?genre=journal&stitle=vjeb19		fulltext			serial										0021-9444		
Environmental Education	0013-9254		1969-01-01	1	1	1971-12-31	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vjee19		openurl?genre=journal&stitle=vjee19		fulltext			serial										0013-9254		
Design for Arts in Education	0732-0973		1977-01-01	79	1	1992-12-31	93	6	http://www.tandfonline.com/openurl?genre=journal&stitle=vzae20		openurl?genre=journal&stitle=vzae20		fulltext			serial										0732-0973		
The Journal of Arts Management and Law	0733-5113		1982-01-01	12	1	1991-12-31	21	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vzam20		openurl?genre=journal&stitle=vzam20		fulltext			serial										0733-5113		
Performing Arts Review	0031-5249		1969-01-01	1	1	1981-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vzar20		openurl?genre=journal&stitle=vzar20		fulltext			serial										0031-5249		
Journal of American College Health Association	0164-4300		1978-01-01	27	2	1982-12-31	30	6	http://www.tandfonline.com/openurl?genre=journal&stitle=vzch20		openurl?genre=journal&stitle=vzch20		fulltext			serial										0164-4300		
Improving College and University Teaching	0019-3089		1953-01-01	1	1	1984-12-31	32	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vzct20		openurl?genre=journal&stitle=vzct20		fulltext	Now: College Teaching		serial										0019-3089		
Design (Indianapolis)	0011-9253		1934-01-01	36	1	1977-12-31	78	7	http://www.tandfonline.com/openurl?genre=journal&stitle=vzde20		openurl?genre=journal&stitle=vzde20		fulltext			serial										0011-9253		
Kentucky Foreign Language Quarterly	0023-0332		1954-01-01	1	1	1966-12-31	13	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vzfq20		openurl?genre=journal&stitle=vzfq20		fulltext			serial										0023-0332		
Historical Methods Newsletter	0018-2494		1967-01-01	1	1	1977-12-31	10	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vzhm20		openurl?genre=journal&stitle=vzhm20		fulltext			serial										0018-2494		
Historical Outlook	2155-2983		1925-01-01	16	1	1932-12-31	23	8	http://www.tandfonline.com/openurl?genre=journal&stitle=vzho20		openurl?genre=journal&stitle=vzho20		fulltext			serial										2155-2983		
Nuclear Information		2155-1359	1959-01-01	2	4	1964-12-31	6	7	http://www.tandfonline.com/openurl?genre=journal&stitle=vzni20		openurl?genre=journal&stitle=vzni20		fulltext														2155-1359	
The Pointer	0554-4246		1976-01-01	20	3	1989-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vzpn20		openurl?genre=journal&stitle=vzpn20		fulltext			serial										0554-4246		
Perspective	0048-3494		1972-01-01	1	1	1989-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vzpr20		openurl?genre=journal&stitle=vzpr20		fulltext			serial										0048-3494		
Kentucky Romance Quarterly	0364-8664		1967-01-01	14	1	1985-12-31	32	4	http://www.tandfonline.com/openurl?genre=journal&stitle=vzrq20		openurl?genre=journal&stitle=vzrq20		fulltext			serial										0364-8664		
Scientist and Citizen		2155-1278	1964-01-01	6	09-Oct	1968-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vzsc20		openurl?genre=journal&stitle=vzsc20		fulltext														2155-1278	
Teaching Political Science	0092-2013		1974-01-01	2	1	1989-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=vztp20		openurl?genre=journal&stitle=vztp20		fulltext			serial										0092-2013		
Alcoholism Treatment Quarterly	0734-7324	1544-4538	1997-01-01	15	1				http://www.tandfonline.com/openurl?genre=journal&stitle=watq20		openurl?genre=journal&stitle=watq20		fulltext			serial										0734-7324	1544-4538	
Journal of Child & Adolescent Substance Abuse	1067-828X	1547-0652	1994-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wcas20		openurl?genre=journal&stitle=wcas20		fulltext			serial										1067-828X	1547-0652	
Journal of Child & Adolescent Trauma	1936-1521	1936-153X	2008-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wcat20		openurl?genre=journal&stitle=wcat20		fulltext			serial										1936-1521	1936-153X	
Journal of Ethnicity in Substance Abuse	1533-2640	1533-2659	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wesa20		openurl?genre=journal&stitle=wesa20		fulltext	previously: Drug & Society		serial										1533-2640	1533-2659	
Journal of Forensic Social Work	1936-928X	1936-9298	2011-01-01	1	1	2015-12-31	5	1	http://www.tandfonline.com/openurl?genre=journal&stitle=wfor20		openurl?genre=journal&stitle=wfor20		fulltext	Ceased: 2016		serial										1936-928X	1936-9298	
Home Health Care Services Quarterly	0162-1424	1545-0856	1979-01-01	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=whhc20		openurl?genre=journal&stitle=whhc20		fulltext			serial										0162-1424	1545-0856	
Journal of HIV/AIDS & Social Services	1538-1501	1538-151X	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=whiv20		openurl?genre=journal&stitle=whiv20		fulltext	previously: Journal HIV/AIDS Prevention in Children and Youth.		serial										1538-1501	1538-151X	
International Journal of Sexual Health	1931-7611	1931-762X	2007-01-01	19	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wijs20		openurl?genre=journal&stitle=wijs20		fulltext	previously: Journal of Psychology & Human Sexuality		serial										1931-7611	1931-762X	
International Journal of Transgenderism	1553-2739	1434-4599	2005-01-01	8	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wijt20		openurl?genre=journal&stitle=wijt20		fulltext			serial										1553-2739	1434-4599	
Journal of Addictive Diseases	1055-0887	1545-0848	1991-01-01	10	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=wjad20		openurl?genre=journal&stitle=wjad20		fulltext			serial										1055-0887	1545-0848	
Journal of Dual Diagnosis	1550-4263	1550-4271	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wjdd20		openurl?genre=journal&stitle=wjdd20		fulltext	previously: journal of chemical dependency treatment		serial										1550-4263	1550-4271	
Journal of Euromarketing	1049-6483	1528-6967	1991-01-01	1	01-Feb	1996-12-31	5	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wjem20		openurl?genre=journal&stitle=wjem20		fulltext			serial										1049-6483	1528-6967	
Journal of Forensic Neuropsychology	1521-1029	1540-7136	1999-03-01	1	1	2006-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wjfn20		openurl?genre=journal&stitle=wjfn20		fulltext	Ceased:2007		serial										1521-1029	1540-7136	
Journal of Maintenance in the Addictions	1091-1332	1540-7624	1997-03-01	1	1	2008-12-31	3	2-4	http://www.tandfonline.com/openurl?genre=journal&stitle=wjma20		openurl?genre=journal&stitle=wjma20		fulltext	Ceased:2009		serial										1091-1332	1540-7624	
Journal of Nutrition in Gerontology and Geriatrics	2155-1197	2155-1200	2011-01-01	30	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wjne21		openurl?genre=journal&stitle=wjne21		fulltext	previously: Journal of Nutrition For the Elderly		serial										2155-1197	2155-1200	
Journal of Occupational Therapy, Schools, & Early Intervention	1941-1243	1941-1251	2008-01-06	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wjot20		openurl?genre=journal&stitle=wjot20		fulltext			serial										1941-1243	1941-1251	
Journal of Website Promotion	1553-3611	1553-362X	2005-04-01	1	1	2008-12-31	3	3-4	http://www.tandfonline.com/openurl?genre=journal&stitle=wjwp20		openurl?genre=journal&stitle=wjwp20		fulltext	Ceased:2009		serial										1553-3611	1553-362X	
Journal of LGBT Health Research	1557-4091	1557-4105	2007-04-01	3	1	2009-12-31	5	1-2	http://www.tandfonline.com/openurl?genre=journal&stitle=wlhr20		openurl?genre=journal&stitle=wlhr20		fulltext	Ceased: 2010. Previously: Journal of Neuro-AIDS (1995-2006)		serial										1557-4091	1557-4105	
Journal Of Library & Information Services In Distance Learning	1533-290X	1533-2918	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wlis20		openurl?genre=journal&stitle=wlis20		fulltext			serial										1533-290X	1533-2918	
Journal of Neurotherapy	1087-4208	1530-017X	1997-01-01	2	2				http://www.tandfonline.com/openurl?genre=journal&stitle=wneu20		openurl?genre=journal&stitle=wneu20		fulltext			serial										1087-4208	1530-017X	
Occupational Therapy in Mental Health	0164-212X	1541-3101	1980-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=womh20		openurl?genre=journal&stitle=womh20		fulltext			serial										0164-212X	1541-3101	
Journal of Prevention & Intervention in the Community	1085-2352	1540-7330	1996-01-01	13	1-2				http://www.tandfonline.com/openurl?genre=journal&stitle=wpic20		openurl?genre=journal&stitle=wpic20		fulltext	Previously: Prevention in Human Services (1982-1995) ,Community Mental Health Review (1976-1981)		serial										1085-2352	1540-7330	
Journal of Religion and Abuse	1521-1037	1523-9179	1999-01-01	1	1	2008-12-31	8	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wrel20		openurl?genre=journal&stitle=wrel20		fulltext	Ceased:2009		serial										1521-1037	1523-9179	
Substance Abuse	0889-7077	1547-0164	1995-01-01	16	2				http://www.tandfonline.com/openurl?genre=journal&stitle=wsub20		openurl?genre=journal&stitle=wsub20		fulltext	previously: Journal of Teaching in the Addictions		serial										0889-7077	1547-0164	
Women & Health	0363-0242	1541-0331	1975-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=wwah20		openurl?genre=journal&stitle=wwah20		fulltext			serial										0363-0242	1541-0331	
Community Mental Health Review	0363-1605		1976-01-01	1	1	1980-12-31	5	1-4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzcm20		openurl?genre=journal&stitle=wzcm20		fulltext	now: Journal of Prevention & Intervention in the Community. continues: Prevention in Human Services (1982-1995)		serial										0363-1605		
Journal of Cannabis Therapeutics	1529-9775		2001-01-01	1	1	2004-12-31	4	1	http://www.tandfonline.com/openurl?genre=journal&stitle=wzcn20		openurl?genre=journal&stitle=wzcn20		fulltext	Ceased:2005		serial										1529-9775		
Harrington Gay Men's Fiction Quarterly	1522-3140	1522-3159	1999-01-01	1	1	2006-06-30	7	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzhg20		openurl?genre=journal&stitle=wzhg20		fulltext	Ceased:2009 continues: Harrington Gay Men's Literary Quarterly (2006-2008)		serial										1522-3140	1522-3159	
Harrington Lesbian Fiction Quarterly	1522-8894	1522-905X	2000-01-01	1	1	2005-12-31	6	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzhl20		openurl?genre=journal&stitle=wzhl20		fulltext	ceased: 2009 continues: Harrington Lesbian Literary Quarterly (2006-2008)		serial										1522-8894	1522-905X	
Journal of Interlibrary Loan & Information Supply	1042-4458		1990-01-01	1	1	1993-12-31	3	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzis20		openurl?genre=journal&stitle=wzis20		fulltext			serial										1042-4458		
Journal of Adolescent Chemical Dependency	0896-7768		1990-01-01	1	1	1993-12-31	2	03-Apr	http://www.tandfonline.com/openurl?genre=journal&stitle=wzja20		openurl?genre=journal&stitle=wzja20		fulltext			serial										0896-7768		
Journal of Offender Counseling Services Rehabilitation	0195-6116		1980-01-01	4	1	1990-12-31	15	2	http://www.tandfonline.com/openurl?genre=journal&stitle=wzjo20		openurl?genre=journal&stitle=wzjo20		fulltext			serial										0195-6116		
Journal of Teaching in Marriage & Family	1535-0762		2001-01-01	1	1	2004-12-31	4	1	http://www.tandfonline.com/openurl?genre=journal&stitle=wzmf20		openurl?genre=journal&stitle=wzmf20		fulltext	Ceased: 2005		serial										1535-0762		
Offender Rehabilitation	0364-3093		1976-01-01	1	1	1979-12-31	3	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzor20		openurl?genre=journal&stitle=wzor20		fulltext			serial										0364-3093		
Prevention in human services	0270-3114		1982-01-01	1	1-2	1995-12-31	12	2	http://www.tandfonline.com/openurl?genre=journal&stitle=wzpe20		openurl?genre=journal&stitle=wzpe20		fulltext	now: Journal of Prevention & Intervention in the Community. Previously: Community Mental Health Review (1976-1981)		serial										0270-3114		
Journal of Religion in Disability & Rehabilitation	1059-9258		1994-01-01	1	1	1996-12-31	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzrd20		openurl?genre=journal&stitle=wzrd20		fulltext			serial										1059-9258		
Residential Group Care & Treatment	0731-7123		1982-01-01	1	1	1986-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=wzre20		openurl?genre=journal&stitle=wzre20		fulltext			serial										0731-7123		
Resource Sharing & Library Networks	0270-3173		1981-01-01	1	1	1983-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=wzrs20		openurl?genre=journal&stitle=wzrs20		fulltext			serial										0270-3173		
Journal of Social Work in Long-Term Care	1533-2624	1533-2632	2001-06-01	1	2	2005-12-31	3	3-4	http://www.tandfonline.com/openurl?genre=journal&stitle=wzsl20		openurl?genre=journal&stitle=wzsl20		fulltext	Ceased:2007		serial										1533-2624	1533-2632	
Acta Clinica Belgica: International Journal of Clinical and Laboratory Medicine	1784-3286	2295-3337	2001-01-01	56	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yacb20		openurl?genre=journal&stitle=yacb20		fulltext	transfer in (2016): Maney		serial										1784-3286	2295-3337	
Advanced Manufacturing: Polymer & Composites Science	2055-0340	2055-0359	2015-02-01	1					http://www.tandfonline.com/openurl?genre=journal&stitle=yadm20		openurl?genre=journal&stitle=yadm20		fulltext	transfer in (2016): Maney		serial										2055-0340	2055-0359	
Advanced Device Materials		2055-0316	2015-01-01	1					http://www.tandfonline.com/openurl?genre=journal&stitle=yadv20		openurl?genre=journal&stitle=yadv20		fulltext	transfer in (2016): Maney													2055-0316	
Byzantine and Modern Greek Studies	0307-0131	1749-625X	1975-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ybyz20		openurl?genre=journal&stitle=ybyz20		fulltext	transfer in (2016): Maney		serial										0307-0131	1749-625X	
Journal of Communication in Healthcare	1753-8068	1753-8076	2008-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ycih20		openurl?genre=journal&stitle=ycih20		fulltext	transfer in (2016): Maney		serial										1753-8068	1753-8076	
Cochlear Implants International	1467-0100	1754-7628	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ycii20		openurl?genre=journal&stitle=ycii20		fulltext	transfer in (2016): Maney		serial										1467-0100	1754-7628	
CRANIO: The Journal of Craniomandibular & Sleep Practice	0886-9634	2151-0903	2004-01-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ycra20		openurl?genre=journal&stitle=ycra20		fulltext	transfer in (2016): Maney		serial										0886-9634	2151-0903	
Journal of Care Services Management	1750-1679	1750-1687	2006-09-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ycsm20		openurl?genre=journal&stitle=ycsm20		fulltext	transfer in (2016): Maney		serial										1750-1679	1750-1687	
